time_ms,time,alt,ICON_L27_Fractional_Ion_Density_H,ICON_L27_Fractional_Ion_Density_O,lat,slt,ICON_L27_Magnetic_Local_Time,lon,Ni,ICON_L27_Ion_Temperature,ICON_L27_Ion_Velocity_Field_Aligned,vmer,ICON_L27_Ion_Velocity_X,ICON_L27_Ion_Velocity_Y,ICON_L27_Ion_Velocity_Z,vzon,ICON_L27_Raw_Ion_Velocity_X,ICON_L27_Raw_Ion_Velocity_Y,ICON_L27_Raw_Ion_Velocity_Z,ICON_L27_Original_Ion_Velocity_Y,ICON_L27_Original_Ion_Velocity_Z,ICON_L27_Unit_Vector_Meridional_X,ICON_L27_Unit_Vector_Meridional_Y,ICON_L27_Unit_Vector_Meridional_Z,ICON_L27_IVM_Aperture_Potential,ICON_L27_Unit_Vector_Field_Aligned_X,ICON_L27_Unit_Vector_Field_Aligned_Y,ICON_L27_Unit_Vector_Field_Aligned_Z,ICON_L27_Unit_Vector_Zonal_X,ICON_L27_Unit_Vector_Zonal_Y,ICON_L27_Unit_Vector_Zonal_Z,ICON_L27_MTB_Status,ICON_L27_Slew_Status,ICON_L27_Sun_Status,ICON_L27_Space_Environment_Region_Status,ICON_L27_Attitude_Status,orb_num,mlat,mlon,ICON_L27_DM_Flag_Process,ICON_L27_RPA_Flag_Process,DM_flag,RPA_flag,ICON_L27_UTC_Time,ICON_L27_Time_UTC_Start,ICON_L27_Time_UTC_Stop,ICON_L27_Apex_Height,ICON_L27_GPS_Epoch,ICON_L27_A_Status,ICON_L27_B_Status,ICON_L27_A_Activity,ICON_L27_B_Activity,ICON_L27_Footpoint_Altitude_North,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_X_North,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_Y_North,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_Z_North,ICON_L27_Footpoint_Latitude_North,ICON_L27_Footpoint_Longitude_North,ICON_L27_Footpoint_Meridional_Ion_Velocity_North,ICON_L27_Footpoint_Magnetic_Latitude_North,ICON_L27_Footpoint_Magnetic_Longitude_North,ICON_L27_Footpoint_Meridional_Vector_ECEF_X_North,ICON_L27_Footpoint_Meridional_Vector_ECEF_Y_North,ICON_L27_Footpoint_Meridional_Vector_ECEF_Z_North,ICON_L27_Footpoint_Zonal_Ion_Velocity_North,ICON_L27_Footpoint_Zonal_Vector_ECEF_X_North,ICON_L27_Footpoint_Zonal_Vector_ECEF_Y_North,ICON_L27_Footpoint_Zonal_Vector_ECEF_Z_North,ICON_L27_Footpoint_Altitude_South,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_X_South,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_Y_South,ICON_L27_Footpoint_Field_Aligned_Vector_ECEF_Z_South,ICON_L27_Footpoint_Latitude_South,ICON_L27_Footpoint_Longitude_South,ICON_L27_Footpoint_Meridional_Ion_Velocity_South,ICON_L27_Footpoint_Magnetic_Latitude_South,ICON_L27_Footpoint_Magnetic_Longitude_South,ICON_L27_Footpoint_Meridional_Vector_ECEF_X_South,ICON_L27_Footpoint_Meridional_Vector_ECEF_Y_South,ICON_L27_Footpoint_Meridional_Vector_ECEF_Z_South,ICON_L27_Footpoint_Zonal_Ion_Velocity_South,ICON_L27_Footpoint_Zonal_Vector_ECEF_X_South,ICON_L27_Footpoint_Zonal_Vector_ECEF_Y_South,ICON_L27_Footpoint_Zonal_Vector_ECEF_Z_South,ICON_L27_Observatory_Magnetic_Field_X,ICON_L27_Observatory_Magnetic_Field_Y,ICON_L27_Observatory_Magnetic_Field_Z,ICON_L27_Equator_Ion_Velocity_Meridional,ICON_L27_Equator_Ion_Velocity_Zonal,ICON_L27_Observatory_Velocity_X,ICON_L27_Observatory_Velocity_Y,ICON_L27_Observatory_Velocity_Z,ICON_L27_Observatory_Corotation_X,ICON_L27_Observatory_Corotation_Y,ICON_L27_Observatory_Corotation_Z,ICON_L27_Solar_Zenith_Angle,ICON_L27_Ion_Velocity_East,ICON_L27_Ion_Velocity_North,ICON_L27_Ion_Velocity_Up,ICON_L27_Unit_Vector_X_East,ICON_L27_Unit_Vector_X_North,ICON_L27_Unit_Vector_X_Up,ICON_L27_Unit_Vector_Y_East,ICON_L27_Unit_Vector_Y_North,ICON_L27_Unit_Vector_Y_Up,ICON_L27_Unit_Vector_Z_East,ICON_L27_Unit_Vector_Z_North,ICON_L27_Unit_Vector_Z_Up,ICON_L27_Footpoint_East_Ion_Velocity_South,ICON_L27_Footpoint_North_Ion_Velocity_South,ICON_L27_Footpoint_Up_Ion_Velocity_South,ICON_L27_Footpoint_East_Ion_Velocity_North,ICON_L27_Footpoint_North_Ion_Velocity_North,ICON_L27_Footpoint_Up_Ion_Velocity_North
1587340798096,2020-04-19 23:59:58.096,610.0947,0.6632508585077874,0.33674914149221263,-26.621689,6.9796042,6.981893,104.431885,,2035.791968610629,163.0424155558002,,-140.8719687559696,-77.35581298448122,-131.0005313779495,,7352.992872900814,-115.48084874726808,-163.72136118832967,-108.02273,-153.14772,0.07604164066641743,0.8800542168735853,-0.46874544249869843,-0.9169582302081308,-0.08246781619837376,-0.46294507194948104,-0.8825423706684222,0.9936884465418284,-0.1057660393739729,-0.03737304490389433,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:58.096799Z,1587254398096.0,1587340798596.0,4657.9673,1271376015096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-16.24105265521164,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-101.78808916749801,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-15.00684631796316,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-113.56059594328326,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-53.29967913239963,-248.81288333499208,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-133.21141265650712,92.58060413399303,129.12603772385992,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-119.69512454336208,84.84150597097127,134.82932398350246,-104.33131883633806,49.781353115382416,-154.4154009783903
1587340798096,2020-04-19 23:59:59.096,610.0947,0.6632508585077874,0.33674914149221263,-26.621689,6.9796042,6.981893,104.431885,,2035.791968610629,163.0424155558002,,-140.8719687559696,-77.35581298448122,-131.0005313779495,,7352.992872900814,-115.48084874726808,-163.72136118832967,-108.02273,-153.14772,0.07604164066641743,0.8800542168735853,-0.46874544249869843,-0.9169582302081308,-0.08246781619837376,-0.46294507194948104,-0.8825423706684222,0.9936884465418284,-0.1057660393739729,-0.03737304490389433,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:58.096799Z,1587254398096.0,1587340798596.0,4657.9673,1271376015096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-16.24105265521164,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-101.78808916749801,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-15.00684631796316,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-113.56059594328326,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-53.29967913239963,-248.81288333499208,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-133.21141265650712,92.58060413399303,129.12603772385992,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-119.69512454336208,84.84150597097127,134.82932398350246,-104.33131883633806,49.781353115382416,-154.4154009783903
1587340798096,2020-04-20 00:00:00.096,610.0947,0.6632508585077874,0.33674914149221263,-26.621689,6.9796042,6.981893,104.431885,,2035.791968610629,163.0424155558002,,-140.8719687559696,-77.35581298448122,-131.0005313779495,,7352.992872900814,-115.48084874726808,-163.72136118832967,-108.02273,-153.14772,0.07604164066641743,0.8800542168735853,-0.46874544249869843,-0.9169582302081308,-0.08246781619837376,-0.46294507194948104,-0.8825423706684222,0.9936884465418284,-0.1057660393739729,-0.03737304490389433,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:58.096799Z,1587254398096.0,1587340798596.0,4657.9673,1271376015096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-16.24105265521164,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-101.78808916749801,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-15.00684631796316,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-113.56059594328326,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-53.29967913239963,-248.81288333499208,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-133.21141265650712,92.58060413399303,129.12603772385992,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-119.69512454336208,84.84150597097127,134.82932398350246,-104.33131883633806,49.781353115382416,-154.4154009783903
1587340798096,2020-04-20 00:00:01.096,610.0947,0.6632508585077874,0.33674914149221263,-26.621689,6.9796042,6.981893,104.431885,,2035.791968610629,163.0424155558002,,-140.8719687559696,-77.35581298448122,-131.0005313779495,,7352.992872900814,-115.48084874726808,-163.72136118832967,-108.02273,-153.14772,0.07604164066641743,0.8800542168735853,-0.46874544249869843,-0.9169582302081308,-0.08246781619837376,-0.46294507194948104,-0.8825423706684222,0.9936884465418284,-0.1057660393739729,-0.03737304490389433,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:58.096799Z,1587254398096.0,1587340798596.0,4657.9673,1271376015096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-16.24105265521164,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-101.78808916749801,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-15.00684631796316,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-113.56059594328326,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-53.29967913239963,-248.81288333499208,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-133.21141265650712,92.58060413399303,129.12603772385992,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-119.69512454336208,84.84150597097127,134.82932398350246,-104.33131883633806,49.781353115382416,-154.4154009783903
1587340799096,2020-04-19 23:59:58.096,610.0947,0.662843350594414,0.337156649405586,-26.621689,6.9796042,6.981893,104.431885,,2006.496713216873,168.9527915797901,,-178.35915905518453,-77.88894393127917,-133.91492851753637,,7390.480061271017,-116.01397969406604,-166.63575948532394,-108.09938,-155.2677,0.07604163977904926,0.8800542169569934,-0.4687454424860543,-0.9133796060281861,-0.08246781619399747,-0.4629450719707356,-0.8825423706576819,0.9936884466100969,-0.10576603858692206,-0.037373045316107856,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:59.096799Z,1587254399096.0,1587340799596.0,4657.9673,1271376016096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-18.06631418208017,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-131.53340834280053,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-16.69340074305562,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-146.74617000894833,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-59.2897990944569,-321.5229488275062,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-170.48820047718627,96.67679365379058,131.90628818062137,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-153.0561265712312,88.88164565803113,137.95618559504152,-134.09347520486725,49.303371656574875,-160.50069166084216
1587340799096,2020-04-19 23:59:59.096,610.0947,0.662843350594414,0.337156649405586,-26.621689,6.9796042,6.981893,104.431885,,2006.496713216873,168.9527915797901,,-178.35915905518453,-77.88894393127917,-133.91492851753637,,7390.480061271017,-116.01397969406604,-166.63575948532394,-108.09938,-155.2677,0.07604163977904926,0.8800542169569934,-0.4687454424860543,-0.9133796060281861,-0.08246781619399747,-0.4629450719707356,-0.8825423706576819,0.9936884466100969,-0.10576603858692206,-0.037373045316107856,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:59.096799Z,1587254399096.0,1587340799596.0,4657.9673,1271376016096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-18.06631418208017,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-131.53340834280053,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-16.69340074305562,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-146.74617000894833,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-59.2897990944569,-321.5229488275062,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-170.48820047718627,96.67679365379058,131.90628818062137,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-153.0561265712312,88.88164565803113,137.95618559504152,-134.09347520486725,49.303371656574875,-160.50069166084216
1587340799096,2020-04-20 00:00:00.096,610.0947,0.662843350594414,0.337156649405586,-26.621689,6.9796042,6.981893,104.431885,,2006.496713216873,168.9527915797901,,-178.35915905518453,-77.88894393127917,-133.91492851753637,,7390.480061271017,-116.01397969406604,-166.63575948532394,-108.09938,-155.2677,0.07604163977904926,0.8800542169569934,-0.4687454424860543,-0.9133796060281861,-0.08246781619399747,-0.4629450719707356,-0.8825423706576819,0.9936884466100969,-0.10576603858692206,-0.037373045316107856,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:59.096799Z,1587254399096.0,1587340799596.0,4657.9673,1271376016096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-18.06631418208017,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-131.53340834280053,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-16.69340074305562,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-146.74617000894833,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-59.2897990944569,-321.5229488275062,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-170.48820047718627,96.67679365379058,131.90628818062137,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-153.0561265712312,88.88164565803113,137.95618559504152,-134.09347520486725,49.303371656574875,-160.50069166084216
1587340799096,2020-04-20 00:00:01.096,610.0947,0.662843350594414,0.337156649405586,-26.621689,6.9796042,6.981893,104.431885,,2006.496713216873,168.9527915797901,,-178.35915905518453,-77.88894393127917,-133.91492851753637,,7390.480061271017,-116.01397969406604,-166.63575948532394,-108.09938,-155.2677,0.07604163977904926,0.8800542169569934,-0.4687454424860543,-0.9133796060281861,-0.08246781619399747,-0.4629450719707356,-0.8825423706576819,0.9936884466100969,-0.10576603858692206,-0.037373045316107856,1.0,0.0,0.0,0.0,5.0,2869.0,-37.203125,176.03453,72,8,3,1,2020-04-19 23:59:59.096799Z,1587254399096.0,1587340799596.0,4657.9673,1271376016096.0,257.0,257.0,257.0,257.0,120.0,0.2074574303774497,-0.9212649023022074,-0.32898353420256415,44.262726,101.465294,-18.06631418208017,39.981216,175.80403,0.10426952353883044,-0.31355889581550034,0.9438265445222319,-131.53340834280053,-0.9726696148865469,-0.2301067111094553,0.031009386073002822,120.0,-0.21175246204835407,0.9761690808934864,-0.047462297905872725,-28.794903,104.525925,-16.69340074305562,-39.800503,175.87892,0.02865148445692875,-0.04234197914189699,-0.9986923367726301,-146.74617000894833,-0.976901974931758,-0.21283533876749428,-0.01900260238210348,-8561.166,39844.508,1689.7349,-59.2897990944569,-321.5229488275062,7548.8804,-5.3121247,28.545969,453.5928,-43.43716,0.725137,82.37061,-170.48820047718627,96.67679365379058,131.90628818062137,0.9955949091083546,-0.09370098294860835,0.0033106779552067034,-0.09374518290826583,-0.9954349070167399,0.01792181682409061,0.001616272560219928,-0.01815325221376901,-0.9998339302764097,-153.0561265712312,88.88164565803113,137.95618559504152,-134.09347520486725,49.303371656574875,-160.50069166084216
1587340800096,2020-04-19 23:59:58.096,610.0929,0.6605030692840965,0.3394969307159034,-26.624548,6.9819,6.984383,104.46423,,2025.4596440805215,167.1168398051166,,-161.14006582416818,-76.94507489761348,-133.97807902306022,,7373.263499069973,-114.94465671142574,-166.722369986718,-107.29751,-155.6305,0.07576861706674734,0.8800803456481613,-0.4687400869311324,-0.9147467121405878,-0.0822336896586471,-0.46297533606442115,-0.8825475525065679,0.9937278031489183,-0.10541549283206247,-0.03729326207965047,1.0,0.0,0.0,0.0,5.0,2869.0,-37.205814,176.06984,72,8,3,1,2020-04-20 00:00:00.096799Z,1587254400096.0,1587340800596.0,4658.811,1271376017096.0,257.0,257.0,257.0,257.0,120.0,0.20810021055680497,-0.9210829513184855,-0.3290821050073062,44.266285,101.51742,-16.00250748657656,39.984077,175.85806,0.10454553056638799,-0.3135726878928908,0.9437911331941735,-117.91731003966663,-0.9725007688655903,-0.23080715908697882,0.031039815816749455,120.0,-0.2124037217096799,0.9760242352465416,-0.04749741379031488,-28.79776,104.57375,-14.78461241777821,-39.802856,175.93239,0.02872416606649616,-0.04234880980088339,-0.9986899333590709,-131.5637030761501,-0.9767568061506413,-0.21348970039608892,-0.019040271679229122,-8588.507,39841.883,1687.6603,-52.52288881793381,-288.27650928679395,7548.883,-5.3143487,28.572395,453.5927,-43.31393,0.7281045,82.341995,-153.45887880064447,94.08381357639375,132.04290818109547,0.995619083331332,-0.09343369672078285,0.0033124648056808495,-0.09347806060790556,-0.9954600077160368,0.01792218819636615,0.0016228815428617205,-0.018153392727055573,-0.9998329881111769,-137.87370349676004,86.38794495804147,137.78004165969287,-120.50486943028471,51.00822439371769,-158.00347837491898
1587340800096,2020-04-19 23:59:59.096,610.0929,0.6605030692840965,0.3394969307159034,-26.624548,6.9819,6.984383,104.46423,,2025.4596440805215,167.1168398051166,,-161.14006582416818,-76.94507489761348,-133.97807902306022,,7373.263499069973,-114.94465671142574,-166.722369986718,-107.29751,-155.6305,0.07576861706674734,0.8800803456481613,-0.4687400869311324,-0.9147467121405878,-0.0822336896586471,-0.46297533606442115,-0.8825475525065679,0.9937278031489183,-0.10541549283206247,-0.03729326207965047,1.0,0.0,0.0,0.0,5.0,2869.0,-37.205814,176.06984,72,8,3,1,2020-04-20 00:00:00.096799Z,1587254400096.0,1587340800596.0,4658.811,1271376017096.0,257.0,257.0,257.0,257.0,120.0,0.20810021055680497,-0.9210829513184855,-0.3290821050073062,44.266285,101.51742,-16.00250748657656,39.984077,175.85806,0.10454553056638799,-0.3135726878928908,0.9437911331941735,-117.91731003966663,-0.9725007688655903,-0.23080715908697882,0.031039815816749455,120.0,-0.2124037217096799,0.9760242352465416,-0.04749741379031488,-28.79776,104.57375,-14.78461241777821,-39.802856,175.93239,0.02872416606649616,-0.04234880980088339,-0.9986899333590709,-131.5637030761501,-0.9767568061506413,-0.21348970039608892,-0.019040271679229122,-8588.507,39841.883,1687.6603,-52.52288881793381,-288.27650928679395,7548.883,-5.3143487,28.572395,453.5927,-43.31393,0.7281045,82.341995,-153.45887880064447,94.08381357639375,132.04290818109547,0.995619083331332,-0.09343369672078285,0.0033124648056808495,-0.09347806060790556,-0.9954600077160368,0.01792218819636615,0.0016228815428617205,-0.018153392727055573,-0.9998329881111769,-137.87370349676004,86.38794495804147,137.78004165969287,-120.50486943028471,51.00822439371769,-158.00347837491898
